id,module,level,strand,substrand,year,type,text,answer,hint,options,params
q_1764328650326_138,F01_Y2_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",2,text_input,1/2 of 22 = ?,11,Find 1/2 of 22,,"{""description"":""Exceeding - Mixed fractions, word problems, challenging quantities up to 24, equivalence (2/4 = 1/2)"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":24}},""divisibilityRequired"":true,""includeEquivalence"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""write_fraction"",""name_fraction"",""equation"",""word_problem"",""equivalence""],""select"":""one""}},""visualType"":""minimal"",""contexts"":[""shapes"",""objects"",""sets"",""quantities"",""word_problems""]}}"
q_1764328650326_139,F01_Y2_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",2,text_input,What is 2/4 of 8?,4,"Divide 8 by 4, then multiply by 2",,"{""description"":""Exceeding - Mixed fractions, word problems, challenging quantities up to 24, equivalence (2/4 = 1/2)"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":24}},""divisibilityRequired"":true,""includeEquivalence"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""write_fraction"",""name_fraction"",""equation"",""word_problem"",""equivalence""],""select"":""one""}},""visualType"":""minimal"",""contexts"":[""shapes"",""objects"",""sets"",""quantities"",""word_problems""]}}"
q_1764328650326_140,F01_Y3_FRAC,1,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,What is 1/2 of 6?,3,Divide 6 by 2,,"{""description"":""Beginning - Introduce tenths (1/10, 2/10, 3/10), unit fractions (1/2, 1/3, 1/4, 1/5), quantities up to 20, counting in tenths from 0"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":10},{""numerator"":3,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":20}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":1},""step"":0.1,""length"":6,""direction"":""forwards""}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""objects"",""discrete_sets""]}}"
q_1764328650326_141,F01_Y3_FRAC,1,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,What is 1/5 of 20?,4,Divide 20 by 5,,"{""description"":""Beginning - Introduce tenths (1/10, 2/10, 3/10), unit fractions (1/2, 1/3, 1/4, 1/5), quantities up to 20, counting in tenths from 0"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":10},{""numerator"":3,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":20}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":1},""step"":0.1,""length"":6,""direction"":""forwards""}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""objects"",""discrete_sets""]}}"
q_1764328650326_142,F01_Y3_FRAC,1,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,Write the fraction: one fifth,1/5,one fifth means 1 out of 5 equal parts,,"{""description"":""Beginning - Introduce tenths (1/10, 2/10, 3/10), unit fractions (1/2, 1/3, 1/4, 1/5), quantities up to 20, counting in tenths from 0"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":10},{""numerator"":3,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":20}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":1},""step"":0.1,""length"":6,""direction"":""forwards""}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""objects"",""discrete_sets""]}}"
q_1764328650326_143,F01_Y3_FRAC,1,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,Write the fraction: three tenths,3/10,three tenths means 3 out of 10 equal parts,,"{""description"":""Beginning - Introduce tenths (1/10, 2/10, 3/10), unit fractions (1/2, 1/3, 1/4, 1/5), quantities up to 20, counting in tenths from 0"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":10},{""numerator"":3,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":20}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":1},""step"":0.1,""length"":6,""direction"":""forwards""}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""objects"",""discrete_sets""]}}"
q_1764328650326_144,F01_Y3_FRAC,1,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,Write the fraction: one half,1/2,one half means 1 out of 2 equal parts,,"{""description"":""Beginning - Introduce tenths (1/10, 2/10, 3/10), unit fractions (1/2, 1/3, 1/4, 1/5), quantities up to 20, counting in tenths from 0"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":10},{""numerator"":3,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":20}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":1},""step"":0.1,""length"":6,""direction"":""forwards""}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""objects"",""discrete_sets""]}}"
q_1764328650326_145,F01_Y3_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,Write the fraction: one quarter,1/4,one quarter means 1 out of 4 equal parts,,"{""description"":""Developing - Add more unit fractions (1/6, 1/8), non-unit fractions (2/3, 2/5, 3/10), quantities up to 30, counting forwards and backwards in tenths"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":3},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":10},{""numerator"":4,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":30}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":2},""step"":0.1,""length"":8,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines""]}}"
q_1764328650326_146,F01_Y3_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,Write the fraction: one tenth,1/10,one tenth means 1 out of 10 equal parts,,"{""description"":""Developing - Add more unit fractions (1/6, 1/8), non-unit fractions (2/3, 2/5, 3/10), quantities up to 30, counting forwards and backwards in tenths"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":3},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":10},{""numerator"":4,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":30}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":2},""step"":0.1,""length"":8,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines""]}}"
q_1764328650326_147,F01_Y3_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,Write the fraction: one third,1/3,one third means 1 out of 3 equal parts,,"{""description"":""Developing - Add more unit fractions (1/6, 1/8), non-unit fractions (2/3, 2/5, 3/10), quantities up to 30, counting forwards and backwards in tenths"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":3},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":10},{""numerator"":4,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":30}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":2},""step"":0.1,""length"":8,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines""]}}"
q_1764328650326_148,F01_Y3_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,What number is the arrow pointing to?,0.4,The number line is divided into tenths,,"{""description"":""Developing - Add more unit fractions (1/6, 1/8), non-unit fractions (2/3, 2/5, 3/10), quantities up to 30, counting forwards and backwards in tenths"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":3},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":10},{""numerator"":4,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":30}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":2},""step"":0.1,""length"":8,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines""]}}"
q_1764328650326_149,F01_Y3_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,What is 3/10 of 10?,3,"Divide 10 by 10, then multiply by 3",,"{""description"":""Developing - Add more unit fractions (1/6, 1/8), non-unit fractions (2/3, 2/5, 3/10), quantities up to 30, counting forwards and backwards in tenths"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":3},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":10},{""numerator"":4,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":30}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":2},""step"":0.1,""length"":8,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines""]}}"
q_1764328650326_150,F01_Y3_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,10 cars are in a car park. 2/10 of them are red. How many cars are red?,2,Find 2/10 of 10,,"{""description"":""Meeting - Full curriculum range: unit fractions (1/2, 1/3, 1/4, 1/5, 1/6, 1/8, 1/10), non-unit fractions with small denominators (2/3, 3/4, 2/5, 3/5, etc.), counting in tenths beyond 1, quantities up to 40"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":2,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":5},{""numerator"":4,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":10},{""numerator"":3,""denominator"":10},{""numerator"":7,""denominator"":10},{""numerator"":9,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":40}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":3},""step"":0.1,""length"":10,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set"",""equation"",""divide_by_10""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines"",""quantities""]}}"
q_1764328650326_151,F01_Y3_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,What number is the arrow pointing to?,1.6,The number line is divided into tenths,,"{""description"":""Meeting - Full curriculum range: unit fractions (1/2, 1/3, 1/4, 1/5, 1/6, 1/8, 1/10), non-unit fractions with small denominators (2/3, 3/4, 2/5, 3/5, etc.), counting in tenths beyond 1, quantities up to 40"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":2,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":5},{""numerator"":4,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":10},{""numerator"":3,""denominator"":10},{""numerator"":7,""denominator"":10},{""numerator"":9,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":40}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":3},""step"":0.1,""length"":10,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set"",""equation"",""divide_by_10""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines"",""quantities""]}}"
q_1764328650326_152,F01_Y3_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,1/10 of 30 = ?,3,Find 1/10 of 30,,"{""description"":""Meeting - Full curriculum range: unit fractions (1/2, 1/3, 1/4, 1/5, 1/6, 1/8, 1/10), non-unit fractions with small denominators (2/3, 3/4, 2/5, 3/5, etc.), counting in tenths beyond 1, quantities up to 40"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":2,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":5},{""numerator"":4,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":10},{""numerator"":3,""denominator"":10},{""numerator"":7,""denominator"":10},{""numerator"":9,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":40}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":3},""step"":0.1,""length"":10,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set"",""equation"",""divide_by_10""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines"",""quantities""]}}"
q_1764328650326_153,F01_Y3_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,10 cars are in a car park. 2/10 of them are red. How many cars are red?,2,Find 2/10 of 10,,"{""description"":""Meeting - Full curriculum range: unit fractions (1/2, 1/3, 1/4, 1/5, 1/6, 1/8, 1/10), non-unit fractions with small denominators (2/3, 3/4, 2/5, 3/5, etc.), counting in tenths beyond 1, quantities up to 40"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":2,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":5},{""numerator"":4,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":10},{""numerator"":3,""denominator"":10},{""numerator"":7,""denominator"":10},{""numerator"":9,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":40}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":3},""step"":0.1,""length"":10,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set"",""equation"",""divide_by_10""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines"",""quantities""]}}"
q_1764328650326_154,F01_Y3_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,What is 1/2 of 10?,5,Divide 10 by 2,,"{""description"":""Meeting - Full curriculum range: unit fractions (1/2, 1/3, 1/4, 1/5, 1/6, 1/8, 1/10), non-unit fractions with small denominators (2/3, 3/4, 2/5, 3/5, etc.), counting in tenths beyond 1, quantities up to 40"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":2,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":5},{""numerator"":4,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":2,""denominator"":10},{""numerator"":3,""denominator"":10},{""numerator"":7,""denominator"":10},{""numerator"":9,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":40}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":3},""step"":0.1,""length"":10,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set"",""equation"",""divide_by_10""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines"",""quantities""]}}"
q_1764328650326_155,F01_Y3_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,What is 2/4 of 60?,30,"Divide 60 by 4, then multiply by 2",,"{""description"":""Exceeding - Extended ranges, challenging non-unit fractions, complex counting sequences in tenths, quantities up to 60, word problems, fractions on number lines beyond 2"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":2,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":5},{""numerator"":4,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":5,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":3,""denominator"":8},{""numerator"":5,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":3,""denominator"":10},{""numerator"":7,""denominator"":10},{""numerator"":9,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":5,""max"":60}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":5},""step"":0.1,""length"":12,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set"",""equation"",""divide_by_10"",""word_problem""],""select"":""one""}},""visualType"":""minimal"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines"",""quantities"",""word_problems""]}}"
q_1764328650326_156,F01_Y3_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,What number is the arrow pointing to?,0.4,The number line is divided into tenths,,"{""description"":""Exceeding - Extended ranges, challenging non-unit fractions, complex counting sequences in tenths, quantities up to 60, word problems, fractions on number lines beyond 2"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":2,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":5},{""numerator"":4,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":5,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":3,""denominator"":8},{""numerator"":5,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":3,""denominator"":10},{""numerator"":7,""denominator"":10},{""numerator"":9,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":5,""max"":60}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":5},""step"":0.1,""length"":12,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set"",""equation"",""divide_by_10"",""word_problem""],""select"":""one""}},""visualType"":""minimal"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines"",""quantities"",""word_problems""]}}"
q_1764328650326_157,F01_Y3_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,A farm has 60 animals. 4/5 of them are sheep. How many sheep are there?,48,Find 4/5 of 60,,"{""description"":""Exceeding - Extended ranges, challenging non-unit fractions, complex counting sequences in tenths, quantities up to 60, word problems, fractions on number lines beyond 2"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":2,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":5},{""numerator"":4,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":5,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":3,""denominator"":8},{""numerator"":5,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":3,""denominator"":10},{""numerator"":7,""denominator"":10},{""numerator"":9,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":5,""max"":60}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":5},""step"":0.1,""length"":12,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set"",""equation"",""divide_by_10"",""word_problem""],""select"":""one""}},""visualType"":""minimal"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines"",""quantities"",""word_problems""]}}"
q_1764328650326_158,F01_Y3_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",3,text_input,What number is the arrow pointing to?,2.1,The number line is divided into tenths,,"{""description"":""Exceeding - Extended ranges, challenging non-unit fractions, complex counting sequences in tenths, quantities up to 60, word problems, fractions on number lines beyond 2"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":3},{""numerator"":2,""denominator"":3},{""numerator"":1,""denominator"":4},{""numerator"":2,""denominator"":4},{""numerator"":3,""denominator"":4},{""numerator"":1,""denominator"":5},{""numerator"":2,""denominator"":5},{""numerator"":3,""denominator"":5},{""numerator"":4,""denominator"":5},{""numerator"":1,""denominator"":6},{""numerator"":5,""denominator"":6},{""numerator"":1,""denominator"":8},{""numerator"":3,""denominator"":8},{""numerator"":5,""denominator"":8},{""numerator"":1,""denominator"":10},{""numerator"":3,""denominator"":10},{""numerator"":7,""denominator"":10},{""numerator"":9,""denominator"":10}],""select"":""one""}},""quantity"":{""range"":{""min"":5,""max"":60}},""divisibilityRequired"":true,""countingInTenths"":{""range"":{""min"":0,""max"":5},""step"":0.1,""length"":12,""directions"":[""forwards"",""backwards""]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""find_fraction"",""count_tenths"",""number_line_tenths"",""write_fraction"",""name_fraction"",""discrete_set"",""equation"",""divide_by_10"",""word_problem""],""select"":""one""}},""visualType"":""minimal"",""contexts"":[""shapes"",""objects"",""discrete_sets"",""number_lines"",""quantities"",""word_problems""]}}"
